layer,research_code,parent_research_code,name_ar,name_fr,latitude,longitude,source_locator,existing_entity_id
delegation,3356,33,السواسي,Essouassi,35.345948,10.517522,ADM3 row / dated 264-delegation research code 3356,ENT-TN-DELEGATION-706200A5C126
delegation,3357,33,الجم,El Djem,35.303721,10.719895,ADM3 row / dated 264-delegation research code 3357,ENT-TN-DELEGATION-47EFAA8BC79F
delegation,3358,33,الشابة,Chebba,35.233524,11.060194,ADM3 row / dated 264-delegation research code 3358,ENT-TN-DELEGATION-C2548493A23C
delegation,3359,33,ملولش,Melloulech,35.171197,10.981691,ADM3 row / dated 264-delegation research code 3359,ENT-TN-DELEGATION-2A637B595634
delegation,3360,33,سيدي علوان,Sidi Alouane,35.292381,10.875062,ADM3 row / dated 264-delegation research code 3360,ENT-TN-DELEGATION-5D5CDCB7496E
delegation,3361,33,قصور الساف,Ksour Essef,35.368702,10.977631,ADM3 row / dated 264-delegation research code 3361,ENT-TN-DELEGATION-8CD3CBC66F17
delegation,3451,34,صفاقس المدينة,Sfax Ville,34.739365,10.754965,ADM3 row / dated 264-delegation research code 3451,ENT-TN-DELEGATION-A43DBAE26B8A
delegation,3452,34,صفاقس الغربية,Sfax Ouest,34.736,10.721438,ADM3 row / dated 264-delegation research code 3452,ENT-TN-DELEGATION-5589DBA6CB89
delegation,3453,34,ساقية الزيت,Sakiet Ezzit,34.864859,10.736724,ADM3 row / dated 264-delegation research code 3453,ENT-TN-DELEGATION-EA875BA2BFE0
delegation,3454,34,ساقية الدائر,Sakiet Eddaïer,34.835088,10.813622,ADM3 row / dated 264-delegation research code 3454,ENT-TN-DELEGATION-3757F6B83BE1
delegation,3455,34,صفاقس الجنوبية,Sfax Sud,34.821082,10.664119,ADM3 row / dated 264-delegation research code 3455,ENT-TN-DELEGATION-CC6DBA2640FB
delegation,3456,34,طينة,Tina,34.684963,10.676173,ADM3 row / dated 264-delegation research code 3456,ENT-TN-DELEGATION-99EBA5A17CB9
delegation,3457,34,‫عقارب‬,Agareb,34.744788,10.449226,ADM3 row / dated 264-delegation research code 3457,ENT-TN-DELEGATION-B1DB2FE90D10
delegation,3458,34,جبنيانة,Djebeniana,35.079758,10.904088,ADM3 row / dated 264-delegation research code 3458,ENT-TN-DELEGATION-05852EF74252
delegation,3459,34,العامرة,El Amra,34.945392,10.872894,ADM3 row / dated 264-delegation research code 3459,ENT-TN-DELEGATION-D8723103173B
delegation,3460,34,لحنشة,El Hencha,35.10488,10.73005,ADM3 row / dated 264-delegation research code 3460,ENT-TN-DELEGATION-15A144D6467E
delegation,3461,34,منزل شاكر,Menzel Chaker,34.997295,10.382093,ADM3 row / dated 264-delegation research code 3461,ENT-TN-DELEGATION-0B9CE76F3AD6
delegation,3462,34,الغريبة,Ghraiba,34.50135,10.217839,ADM3 row / dated 264-delegation research code 3462,ENT-TN-DELEGATION-5CE249CD9A5F
delegation,3463,34,بئر علي بن خليفة,Bir ali Ben Kelifa,34.721684,10.096758,ADM3 row / dated 264-delegation research code 3463,ENT-TN-DELEGATION-17B9E0494EC7
delegation,3464,34,الصخيرة,Skhira,34.334937,9.96785,ADM3 row / dated 264-delegation research code 3464,ENT-TN-DELEGATION-02E328685503
delegation,3465,34,‫المحرس‬,Mahres,34.54602,10.436047,ADM3 row / dated 264-delegation research code 3465,ENT-TN-DELEGATION-BE40270E2393
delegation,3466,34,قرقنة,Kerkenah,34.702852,11.154052,ADM3 row / dated 264-delegation research code 3466,ENT-TN-DELEGATION-E83D07EB9C29
delegation,4151,41,القيروان الشمالية,Kairouan Nord,35.737795,10.095135,ADM3 row / dated 264-delegation research code 4151,ENT-TN-DELEGATION-9CCDCAF94A4A
delegation,4152,41,القيروان الجنوبية,Kairouan Sud,35.582392,10.114237,ADM3 row / dated 264-delegation research code 4152,ENT-TN-DELEGATION-3568AB5821B0
delegation,4153,41,الشبيكة,Echebika,35.639614,9.910911,ADM3 row / dated 264-delegation research code 4153,ENT-TN-DELEGATION-70B00114B3C2
delegation,4154,41,السبيخة,Sbikha,35.943271,10.028666,ADM3 row / dated 264-delegation research code 4154,ENT-TN-DELEGATION-A6D2E459547E
delegation,4155,41,الوسلاتية,EL Ouslatia,35.880577,9.68547,ADM3 row / dated 264-delegation research code 4155,ENT-TN-DELEGATION-6EC1A2137D0E
delegation,4156,41,حفوز,Haffouz,35.618443,9.706654,ADM3 row / dated 264-delegation research code 4156,ENT-TN-DELEGATION-7E9A8227F3FE
delegation,4157,41,العلاء,El Alâa,35.644893,9.464932,ADM3 row / dated 264-delegation research code 4157,ENT-TN-DELEGATION-5E9C54B26170
delegation,4158,41,حاجب العيون,Hajeb el Ayoun,35.420269,9.578229,ADM3 row / dated 264-delegation research code 4158,ENT-TN-DELEGATION-A9A2E64081DA
delegation,4159,41,نصر الله,Nasrallah,35.321695,9.816988,ADM3 row / dated 264-delegation research code 4159,ENT-TN-DELEGATION-533D4E540C29
delegation,4160,41,الشراردة,Echrarda,35.162774,10.071562,ADM3 row / dated 264-delegation research code 4160,ENT-TN-DELEGATION-46D8F9A49020
delegation,4161,41,بوحجلة,Bouhajla,35.370351,10.068171,ADM3 row / dated 264-delegation research code 4161,ENT-TN-DELEGATION-F9557E5DC693
delegation,4251,42,القصرين الشمالية,Kasserine Nord,35.207624,8.784542,ADM3 row / dated 264-delegation research code 4251,ENT-TN-DELEGATION-F0E269317685
delegation,4252,42,القصرين الجنوبية,Kasserine Sud,35.10558,8.767583,ADM3 row / dated 264-delegation research code 4252,ENT-TN-DELEGATION-FA7572893BAA
delegation,4253,42,الزهور,Ezzouhour,35.158591,8.830658,ADM3 row / dated 264-delegation research code 4253,ENT-TN-DELEGATION-762D553CB7DA
delegation,4254,42,حاسي الفريد,Hassi Ferid,34.959458,8.928029,ADM3 row / dated 264-delegation research code 4254,ENT-TN-DELEGATION-00555D763B13
delegation,4255,42,سبيطلة,Sbeitla,35.257901,9.073918,ADM3 row / dated 264-delegation research code 4255,ENT-TN-DELEGATION-5D62B4C8161F
delegation,4256,42,سبيبة,Sbiba,35.502269,9.158736,ADM3 row / dated 264-delegation research code 4256,ENT-TN-DELEGATION-FD2AE43A4C3D
delegation,4257,42,جدليان,Djedeliane,35.650786,8.917973,ADM3 row / dated 264-delegation research code 4257,ENT-TN-DELEGATION-184C444E7833
delegation,4258,42,العيون,El Ayoun,35.510582,8.887692,ADM3 row / dated 264-delegation research code 4258,ENT-TN-DELEGATION-8B659FB150BF
delegation,4259,42,تالة,Thala,35.591414,8.705183,ADM3 row / dated 264-delegation research code 4259,ENT-TN-DELEGATION-9AB968FD4EE0
delegation,4260,42,حيدرة,Hidra,35.54346,8.491029,ADM3 row / dated 264-delegation research code 4260,ENT-TN-DELEGATION-D555F337D568
delegation,4261,42,فوسانة,Foussana,35.334664,8.544352,ADM3 row / dated 264-delegation research code 4261,ENT-TN-DELEGATION-52AE19694D81
delegation,4262,42,فريانة,Feriana,35.014846,8.465678,ADM3 row / dated 264-delegation research code 4262,ENT-TN-DELEGATION-C41B01AE892E
delegation,4263,42,ماجل بالعباس,Majel Bel Abbès,34.771411,8.548632,ADM3 row / dated 264-delegation research code 4263,ENT-TN-DELEGATION-A9463801F6AD
delegation,4351,43,سيدي بوزيد الغربية,Sidi Bouzid Ouest,35.007802,9.406829,ADM3 row / dated 264-delegation research code 4351,ENT-TN-DELEGATION-DB05A1325AE3
delegation,4352,43,سيدي بوزيد الشرقية,Sidi Bouzid Est,35.085449,9.596047,ADM3 row / dated 264-delegation research code 4352,ENT-TN-DELEGATION-B5CD972E98C1
delegation,4353,43,جلمة,Jilma,35.340288,9.392445,ADM3 row / dated 264-delegation research code 4353,ENT-TN-DELEGATION-B63E32B2BC3F
delegation,4354,43,سبالة اولاد عسكر,Cebalet Ouled Asker,35.227724,9.275075,ADM3 row / dated 264-delegation research code 4354,ENT-TN-DELEGATION-AD509F0A9D79
delegation,4355,43,بئر الحفي,Bir El Hafey,34.896523,9.277078,ADM3 row / dated 264-delegation research code 4355,ENT-TN-DELEGATION-6F8D6872B9E9
delegation,4356,43,سيدي علي بن عون,Sidi Ali Ben Aoûn,34.798159,9.120317,ADM3 row / dated 264-delegation research code 4356,ENT-TN-DELEGATION-A5B79B7F0981
delegation,4357,43,منزل بوزيان,Menzel Bouzaïenne,34.638211,9.407512,ADM3 row / dated 264-delegation research code 4357,ENT-TN-DELEGATION-69C4DE6E547E
delegation,4358,43,المكناسي,Meknassy,34.629862,9.621183,ADM3 row / dated 264-delegation research code 4358,ENT-TN-DELEGATION-9846A16575C2
delegation,4359,43,سوق الجديد,Souk Jedid,34.862356,9.563566,ADM3 row / dated 264-delegation research code 4359,ENT-TN-DELEGATION-21E89D9190E3
delegation,4360,43,المزونة,Mezzouna,34.456242,9.741139,ADM3 row / dated 264-delegation research code 4360,ENT-TN-DELEGATION-89139C7B1553
delegation,4361,43,الرقاب,Regueb,34.865806,9.839952,ADM3 row / dated 264-delegation research code 4361,ENT-TN-DELEGATION-755242916060
delegation,4362,43,اولاد حفوز,Ouled Haffouz,35.108931,9.855752,ADM3 row / dated 264-delegation research code 4362,ENT-TN-DELEGATION-E45902371203
delegation,5151,51,قابس المدينة,Gabes Medina,33.900502,10.095063,ADM3 row / dated 264-delegation research code 5151,ENT-TN-DELEGATION-7075A1113804
delegation,5152,51,قابس الغربية,Gabes Ouest,33.878956,9.992565,ADM3 row / dated 264-delegation research code 5152,ENT-TN-DELEGATION-AFAE2BE79F31
delegation,5153,51,قابس الجنوبية,Gabes Sud,33.785216,10.060806,ADM3 row / dated 264-delegation research code 5153,ENT-TN-DELEGATION-5B401B5FE360
delegation,5154,51,غنوش,Ghanouch,33.945228,10.054525,ADM3 row / dated 264-delegation research code 5154,ENT-TN-DELEGATION-7D9681B14049
delegation,5155,51,المطوية,El Metouia,34.053322,9.954864,ADM3 row / dated 264-delegation research code 5155,ENT-TN-DELEGATION-336FE0336AC9
delegation,5156,51,منزل الحبيب,Menzel El Habib,34.160313,9.61838,ADM3 row / dated 264-delegation research code 5156,ENT-TN-DELEGATION-381871ACE873
delegation,5157,51,الحامة,El Hamma,33.876556,9.586605,ADM3 row / dated 264-delegation research code 5157,ENT-TN-DELEGATION-5BAD0A66CCEB
delegation,5158,51,مطماطة,Matmata,33.448475,9.805517,ADM3 row / dated 264-delegation research code 5158,ENT-TN-DELEGATION-F7614EE1CE5C
delegation,5159,51,مطماطة الجديدة,Nouvelle Matmata,33.623296,9.917965,ADM3 row / dated 264-delegation research code 5159,ENT-TN-DELEGATION-996BCFD91FDD
delegation,5160,51,مارث,Mareth,33.561376,10.211095,ADM3 row / dated 264-delegation research code 5160,ENT-TN-DELEGATION-5BB9BF889AC5
delegation,5251,52,مدنين الشمالية,Medenine Nord,33.369544,10.382616,ADM3 row / dated 264-delegation research code 5251,ENT-TN-DELEGATION-EE60D65B9935
delegation,5252,52,مدنين الجنوبية,Medenine Sud,33.376205,10.627964,ADM3 row / dated 264-delegation research code 5252,ENT-TN-DELEGATION-B117D836FA70
delegation,5253,52,بني خداش,Beni Khedech,33.227949,10.119264,ADM3 row / dated 264-delegation research code 5253,ENT-TN-DELEGATION-82A4AF3884E0
delegation,5254,52,بن قردان,Ben Guerdane,32.895071,11.194514,ADM3 row / dated 264-delegation research code 5254,ENT-TN-DELEGATION-F7ED4B759BD6
delegation,5255,52,جرجيس,Zarzis,33.443432,10.977455,ADM3 row / dated 264-delegation research code 5255,ENT-TN-DELEGATION-6EFE1FF87CAA
delegation,5256,52,جربة حومة السوق,Djerba Houmet Souk,33.851568,10.861461,ADM3 row / dated 264-delegation research code 5256,ENT-TN-DELEGATION-584902C8EEE0
delegation,5257,52,جربة ميدون,Djerba Midoun,33.769892,10.956221,ADM3 row / dated 264-delegation research code 5257,ENT-TN-DELEGATION-F66C4659B2C0
delegation,5258,52,جربة اجيم,Djerba Ajim,33.758635,10.809028,ADM3 row / dated 264-delegation research code 5258,ENT-TN-DELEGATION-210B7D8A5B50
delegation,5259,52,سيدي مخلوف,Sidi Makhloulf,33.54389,10.522352,ADM3 row / dated 264-delegation research code 5259,ENT-TN-DELEGATION-F6FA367C4B52
delegation,5351,53,تطاوين الشمالية,Tataouine Nord,32.68551,10.704273,ADM3 row / dated 264-delegation research code 5351,ENT-TN-DELEGATION-36BABB1475F8
delegation,5352,53,تطاوين الجنوبية,Tataouine Sud,32.787224,10.188191,ADM3 row / dated 264-delegation research code 5352,ENT-TN-DELEGATION-D3ABF7936ACA
delegation,5353,53,الصمار,Smâr,32.772308,10.96935,ADM3 row / dated 264-delegation research code 5353,ENT-TN-DELEGATION-9571A404E72D
delegation,5354,53,بئر الاحمر,Bir Lahmar,33.149803,10.450899,ADM3 row / dated 264-delegation research code 5354,ENT-TN-DELEGATION-390678B1D4C7
delegation,5355,53,غمراسن,Ghomrassen,33.044173,10.241326,ADM3 row / dated 264-delegation research code 5355,ENT-TN-DELEGATION-2D3CF4EC1C11
delegation,5356,53,ذهيبة,Dhehiba,31.968402,10.516893,ADM3 row / dated 264-delegation research code 5356,ENT-TN-DELEGATION-15D8C5E6532A
delegation,5357,53,رمادة,Remada,31.760149,9.697399,ADM3 row / dated 264-delegation research code 5357,ENT-TN-DELEGATION-4A4ADB1F39D5
delegation,6151,61,قفصة الشمالية,Gafsa Nord,34.582132,8.914182,ADM3 row / dated 264-delegation research code 6151,ENT-TN-DELEGATION-08BF6BF26FFF
delegation,6152,61,سيدي عيش,Sidi Aïch,34.685481,8.826421,ADM3 row / dated 264-delegation research code 6152,ENT-TN-DELEGATION-A20DE8BF6185
delegation,6153,61,القصر,El Ksar,34.406496,8.88143,ADM3 row / dated 264-delegation research code 6153,ENT-TN-DELEGATION-8C1A5CC41315
delegation,6154,61,قفصة الجنوبية,Gafsa Sud,34.450078,8.629873,ADM3 row / dated 264-delegation research code 6154,ENT-TN-DELEGATION-7A57DEB42C2E
delegation,6155,61,ام العرائس,Oum El Araies,34.545879,8.367291,ADM3 row / dated 264-delegation research code 6155,ENT-TN-DELEGATION-57457D07E717
delegation,6156,61,الرديف,Redeyef,34.366822,8.177069,ADM3 row / dated 264-delegation research code 6156,ENT-TN-DELEGATION-A16A1E882313
delegation,6157,61,المتلوي,Metlaoui,34.225007,8.390319,ADM3 row / dated 264-delegation research code 6157,ENT-TN-DELEGATION-55B6CFADA185
delegation,6158,61,المضيلة,Mdhila,34.203661,8.69966,ADM3 row / dated 264-delegation research code 6158,ENT-TN-DELEGATION-A638A51CF8F7
delegation,6159,61,القطار,EL Guetar,34.270051,9.019287,ADM3 row / dated 264-delegation research code 6159,ENT-TN-DELEGATION-17D9D56D8808
delegation,6160,61,بلخير,Belkhir,34.325182,9.360853,ADM3 row / dated 264-delegation research code 6160,ENT-TN-DELEGATION-434F19B638E3
delegation,6161,61,السند,Sned,34.531821,9.157149,ADM3 row / dated 264-delegation research code 6161,ENT-TN-DELEGATION-B06C74E3ED6B
delegation,6251,62,توزر,Tozeur,33.892133,8.115141,ADM3 row / dated 264-delegation research code 6251,ENT-TN-DELEGATION-0410399059C4
delegation,6252,62,دقاش,Degach,34.026504,8.294625,ADM3 row / dated 264-delegation research code 6252,ENT-TN-DELEGATION-3240C5021B36
delegation,6253,62,تمغزة,Tameghza,34.2636,7.89369,ADM3 row / dated 264-delegation research code 6253,ENT-TN-DELEGATION-21A9D436EAA7
delegation,6254,62,نفطة,Nefta,33.819111,7.898876,ADM3 row / dated 264-delegation research code 6254,ENT-TN-DELEGATION-CB23A7885CA7
delegation,6255,62,حزوة,Hazoua,33.761166,7.686417,ADM3 row / dated 264-delegation research code 6255,ENT-TN-DELEGATION-DAC482090AC5
delegation,6351,63,قبلي الجنوبية,Kebili Sud,33.608187,9.077978,ADM3 row / dated 264-delegation research code 6351,ENT-TN-DELEGATION-83574F602607
delegation,6352,63,قبلي الشمالية,Kebeli Nord,33.840835,9.156485,ADM3 row / dated 264-delegation research code 6352,ENT-TN-DELEGATION-DEB9F3EFCD2D
delegation,6353,63,سوق الاحد,Souk El Ahed,33.90964,8.816955,ADM3 row / dated 264-delegation research code 6353,ENT-TN-DELEGATION-44DC92075FFF
delegation,6354,63,دوز الشمالية,Douz Nord,33.233842,9.524009,ADM3 row / dated 264-delegation research code 6354,ENT-TN-DELEGATION-3512572DC050
delegation,6355,63,دوز الجنوبية,Douz Sud,32.99169,9.245611,ADM3 row / dated 264-delegation research code 6355,ENT-TN-DELEGATION-010FEC49E881
delegation,6356,63,الفوار,Faouar,33.162377,8.46366,ADM3 row / dated 264-delegation research code 6356,ENT-TN-DELEGATION-46FFC1059453
imada,34571269,3457,عقارب,Agareb,34.72365,10.54399,ADM4 row / research sector code 34571269; dated ADM3 parent 3457,
imada,34571276,3457,الصغار,Es-Soghar,34.764849,10.583298,ADM4 row / research sector code 34571276; dated ADM3 parent 3457,
imada,34571273,3457,التربة,Ettorba,34.81011,10.462066,ADM4 row / research sector code 34571273; dated ADM3 parent 3457,
imada,34571275,3457,زليانة,Zeliana,34.85116,10.334955,ADM4 row / research sector code 34571275; dated ADM3 parent 3457,
imada,34571272,3457,المحروقــة,El Mahrouka,34.768625,10.385744,ADM4 row / research sector code 34571272; dated ADM3 parent 3457,
imada,34571271,3457,بولذيــاب,Bouledhieb,34.712147,10.363708,ADM4 row / research sector code 34571271; dated ADM3 parent 3457,
imada,34571274,3457,بن سهلون,Ben Sahloun,34.667318,10.41249,ADM4 row / research sector code 34571274; dated ADM3 parent 3457,
imada,34571270,3457,قرقــور,Gargour,34.653001,10.582038,ADM4 row / research sector code 34571270; dated ADM3 parent 3457,
imada,1171149,1171,المرسي الشاطئ,La Marsa Plage,36.915703,10.289282,ADM4 row / research sector code 1171149; dated ADM3 parent 1171,
imada,1171154,1171,المرسي المنتزه,La Marsa El Montazeh,36.873428,10.3262,ADM4 row / research sector code 1171154; dated ADM3 parent 1171,
imada,1171157,1171,سيدي داود,Sidi Daoued,36.864491,10.309363,ADM4 row / research sector code 1171157; dated ADM3 parent 1171,
imada,1171158,1171,البحر الازرق,El Bahr El Azrak,36.879559,10.291487,ADM4 row / research sector code 1171158; dated ADM3 parent 1171,
imada,1171151,1171,المرسي حدائق,La Marsa Hadayek,36.877358,10.311824,ADM4 row / research sector code 1171151; dated ADM3 parent 1171,
imada,1171155,1171,قمرت,Gammarth,36.908461,10.295468,ADM4 row / research sector code 1171155; dated ADM3 parent 1171,
imada,1171153,1171,الرميلة,Er-Rmila,36.890742,10.301922,ADM4 row / research sector code 1171153; dated ADM3 parent 1171,
imada,1171156,1171,قمرت العليا,Gammarth Supérieur,36.893134,10.31167,ADM4 row / research sector code 1171156; dated ADM3 parent 1171,
imada,1171152,1171,مرسي الرياض,La Marsa Erriadh,36.888309,10.31295,ADM4 row / research sector code 1171152; dated ADM3 parent 1171,
imada,1171150,1171,المرسي مدينة,La Marsa Medina,36.880649,10.319984,ADM4 row / research sector code 1171150; dated ADM3 parent 1171,
imada,1170142,1170,كرم الشرقية,Le Kram Est,36.834714,10.318273,ADM4 row / research sector code 1170142; dated ADM3 parent 1170,
imada,1170143,1170,الرياض,Erriadh,36.8373,10.312011,ADM4 row / research sector code 1170143; dated ADM3 parent 1170,
